Time	Channel A	Channel B
(s)	(V)	(V)

0.00916000	2.77589800	4.06742100
0.00918000	2.77589800	4.15415900
0.00920000	2.77589800	4.15415900
0.00922000	2.77589800	4.24058800
0.00924000	2.77589800	4.24058800
0.00926000	2.77589800	4.32701800
0.00928000	2.86263500	4.32701800
0.00930000	2.86263500	4.32701800
0.00932000	2.86263500	4.41375500
0.00934000	2.86263500	4.41375500
0.00936000	2.86263500	4.41375500
0.00938000	2.86263500	4.50018500
0.00940000	2.86263500	4.50018500
0.00942000	2.86263500	4.58661400
0.00944000	2.86263500	4.58661400
0.00946000	2.86263500	4.67335100
0.00948000	2.86263500	4.67335100
0.00950000	2.94937300	4.75978100
0.00952000	2.86263500	4.75978100
0.00954000	2.94937300	4.84651800
0.00956000	2.94937300	4.93294800
0.00958000	2.94937300	4.93294800
0.00960000	2.94937300	5.01937700
0.00962000	2.94937300	5.01937700
0.00964000	2.94937300	5.10611500
0.00966000	2.94937300	5.10611500
0.00968000	2.94937300	5.19254400
0.00970000	3.03611000	5.19254400
0.00972000	3.03611000	5.27897400
0.00974000	3.03611000	5.27897400
0.00976000	3.03611000	5.36571100
0.00978000	3.03611000	5.45214100
0.00980000	3.03611000	5.45214100
0.00982000	3.03611000	5.45214100
0.00984000	3.03611000	5.53887800
0.00986000	3.03611000	5.62530800
0.00988000	3.03611000	5.71173700
0.00990000	3.12284700	5.71173700
0.00992000	3.03611000	5.71173700
0.00994000	3.12284700	5.79847400
0.00996000	3.12284700	5.79847400
0.00998000	3.12284700	5.88490400
0.01000000	3.12284700	5.97133400
0.01002000	3.12284700	5.97133400
0.01004000	3.12284700	6.05807100
0.01006000	3.12284700	6.05807100
0.01008000	3.12284700	6.14450000
0.01010000	3.20958400	6.14450000
0.01012000	3.20958400	6.23123800
0.01014000	3.20958400	6.23123800
0.01016000	3.12284700	6.31766700
0.01018000	3.12284700	6.31766700
0.01020000	3.20958400	6.40409700
0.01022000	3.20958400	6.40409700
0.01024000	3.20958400	6.40409700
0.01026000	3.20958400	6.49083400
0.01028000	3.20958400	6.49083400
0.01030000	3.29632100	6.57726400
0.01032000	3.29632100	6.57726400
0.01034000	3.29632100	6.66369300
0.01036000	3.29632100	6.66369300
0.01038000	3.29632100	6.75043100
0.01040000	3.29632100	6.75043100
0.01042000	3.29632100	6.83686000
0.01044000	3.29632100	6.83686000
0.01046000	3.29632100	6.83686000
0.01048000	3.29632100	6.92359700
0.01050000	3.29632100	6.92359700
0.01052000	3.29632100	6.92359700
0.01054000	3.29632100	7.01002700
0.01056000	3.29632100	7.01002700
0.01058000	3.38305900	7.09645700
0.01060000	3.38305900	7.09645700
0.01062000	3.38305900	7.09645700
0.01064000	3.38305900	7.09645700
